,lag,MSE,RMSE,MAE,MAPE,R2
0,-1,9.835080781775387e-05,0.009917197578840197,0.008450670887904516,2.9593406968665765,-0.928084520626923
1,-2,0.00011971628851209742,0.010941493888500665,0.009450030049569173,3.1271084245694944,-1.346936724452756
2,-3,0.00012069201818139483,0.010985991907033012,0.009110599702555152,3.023332934573449,-1.3660650805225383
3,-4,0.00011523897839336986,0.010734941937121498,0.008960632906084183,2.871499718487364,-1.259162841090645
4,-5,0.00011484063417904124,0.010716372248995517,0.009149722029517445,3.031091236700466,-1.2513536392084248
5,-6,0.00012080801242242917,0.010991269827569023,0.009515299562125795,3.3965069242220594,-1.3683390496498142
