,lag,MSE,RMSE,MAE,MAPE,R2
0,-1,7.764676116010749e-05,0.008811739962124818,0.007657687885831418,2.550665840377301,-0.5221991724463917
1,-2,0.00010499690192829957,0.010246799594424571,0.00876973570770611,2.852698429495379,-1.0583755824036394
2,-3,0.00011015032091901399,0.010495252303733054,0.00869287747562361,2.7711912544398314,-1.1594040091626074
3,-4,0.00010228403341092154,0.010113556911933682,0.008840736397490145,2.827376468823636,-1.005192086396721
4,-5,0.00010000357481114479,0.010000178738959859,0.009054296344932053,3.1452186875905825,-0.9604856216129476
5,-6,0.0001033188167455735,0.01016458640307482,0.00889468772352365,3.2005807558085797,-1.0254781396993256
